"","STUDY","TREATMENT","RESPONSE","CARDINAL","PERCENTAGE","SENTENCE","ISTABLE","DOI","LAT","LON","INOCTYPE","SOILTYPE","FIELDGREENHOUSE","LANDUSE","ECOTYPE","ECOREGION","LOCATION"
"370","35335116.1","control group","biomass",1.73,"","Interestingly, the laser light irradiation also displayed improved biomass in the control group (1.73 ± 0.1 g FW/plant) when compared to their non-irradiated normal control counterparts (1.29 ± 0.1 g FW/plant).",0,"10.3390/molecules27061752","","",NA,NA,NA,NA,NA,NA,NA
"371","35335116.1","control group","biomass",0.1,"","Interestingly, the laser light irradiation also displayed improved biomass in the control group (1.73 ± 0.1 g FW/plant) when compared to their non-irradiated normal control counterparts (1.29 ± 0.1 g FW/plant).",0,"10.3390/molecules27061752","","",NA,NA,NA,NA,NA,NA,NA
"372","35335116.1","non-irradiated normal control","biomass",1.29,"","Interestingly, the laser light irradiation also displayed improved biomass in the control group (1.73 ± 0.1 g FW/plant) when compared to their non-irradiated normal control counterparts (1.29 ± 0.1 g FW/plant).",0,"10.3390/molecules27061752","","",NA,NA,NA,NA,NA,NA,NA
"373","35335116.1","non-irradiated normal control","biomass",0.1,"","Interestingly, the laser light irradiation also displayed improved biomass in the control group (1.73 ± 0.1 g FW/plant) when compared to their non-irradiated normal control counterparts (1.29 ± 0.1 g FW/plant).",0,"10.3390/molecules27061752","","",NA,NA,NA,NA,NA,NA,NA
"374","31798561","","biomass",1,"","The diﬀerent concentrations of P had no noticeable eﬀect on the plant height, stem circumference, root-shoot ratio or biomass of seedlings (Table 1).",0,"10.3389/fmicb.2019.02634","","",NA,NA,NA,NA,NA,NA,NA
"375","31798561","treatments","biomass",0.05,"","The biomass was higher in the SNP treatment, and signiﬁcant diﬀerences were observed between the treatments on the third and fourth month (P < 0.05).",0,"10.3389/fmicb.2019.02634","","",NA,NA,NA,NA,NA,NA,NA
"376","30073011","no-leaf control","biomass",58,"","Count of Pinus seedlings was signiﬁcantly diﬀerent between ‘McCabe Hollow’ (7.0 ± 1.2 germinants) and the no-leaf control (17.0 ± 2.5 germinants), and the mean biomass of Cichorium seedlings was signiﬁcantly diﬀerent between ‘Darling 58’ (1.52 ± 0.19 g) and B3F3 (0.83 ± 0.14 g).",0,"10.3389/fpls.2018.01046","","",NA,NA,NA,NA,NA,NA,NA
"377","30073011","no-leaf control","biomass",1.52,"","Count of Pinus seedlings was signiﬁcantly diﬀerent between ‘McCabe Hollow’ (7.0 ± 1.2 germinants) and the no-leaf control (17.0 ± 2.5 germinants), and the mean biomass of Cichorium seedlings was signiﬁcantly diﬀerent between ‘Darling 58’ (1.52 ± 0.19 g) and B3F3 (0.83 ± 0.14 g).",0,"10.3389/fpls.2018.01046","","",NA,NA,NA,NA,NA,NA,NA
"378","30073011","no-leaf control","biomass",0.19,"","Count of Pinus seedlings was signiﬁcantly diﬀerent between ‘McCabe Hollow’ (7.0 ± 1.2 germinants) and the no-leaf control (17.0 ± 2.5 germinants), and the mean biomass of Cichorium seedlings was signiﬁcantly diﬀerent between ‘Darling 58’ (1.52 ± 0.19 g) and B3F3 (0.83 ± 0.14 g).",0,"10.3389/fpls.2018.01046","","",NA,NA,NA,NA,NA,NA,NA
"379","30073011","no-leaf control","biomass",0.83,"","Count of Pinus seedlings was signiﬁcantly diﬀerent between ‘McCabe Hollow’ (7.0 ± 1.2 germinants) and the no-leaf control (17.0 ± 2.5 germinants), and the mean biomass of Cichorium seedlings was signiﬁcantly diﬀerent between ‘Darling 58’ (1.52 ± 0.19 g) and B3F3 (0.83 ± 0.14 g).",0,"10.3389/fpls.2018.01046","","",NA,NA,NA,NA,NA,NA,NA
"380","30073011","no-leaf control","biomass",0.14,"","Count of Pinus seedlings was signiﬁcantly diﬀerent between ‘McCabe Hollow’ (7.0 ± 1.2 germinants) and the no-leaf control (17.0 ± 2.5 germinants), and the mean biomass of Cichorium seedlings was signiﬁcantly diﬀerent between ‘Darling 58’ (1.52 ± 0.19 g) and B3F3 (0.83 ± 0.14 g).",0,"10.3389/fpls.2018.01046","","",NA,NA,NA,NA,NA,NA,NA
"381","37299174","competition","biomass",2,"","Under three P addition conditions, AMF promoted the root biomass of the two species under Intra- and Inter- competition (Figure 2a,b).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"382","37299174","treatment","biomass",12,"","For alien E. adenophorum with M−treatment, contrary to the P25 condition, the root biomass in InterPlants 2023, 12, 2195 4 of 16 was signiﬁcantly higher than in Intra- under P0 and P15 conditions; with M+ treatment, the root biomass in Intra- was remarkably higher than in Inter- under P0 and P25 conditions (Figure 2a).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"383","37299174","treatment","biomass",4,"","For alien E. adenophorum with M−treatment, contrary to the P25 condition, the root biomass in InterPlants 2023, 12, 2195 4 of 16 was signiﬁcantly higher than in Intra- under P0 and P15 conditions; with M+ treatment, the root biomass in Intra- was remarkably higher than in Inter- under P0 and P25 conditions (Figure 2a).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"384","37299174","treatment","biomass",16,"","For alien E. adenophorum with M−treatment, contrary to the P25 condition, the root biomass in InterPlants 2023, 12, 2195 4 of 16 was signiﬁcantly higher than in Intra- under P0 and P15 conditions; with M+ treatment, the root biomass in Intra- was remarkably higher than in Inter- under P0 and P25 conditions (Figure 2a).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"385","37299174","treatment","biomass",2,"","For alien E. adenophorum with M−treatment, contrary to the P25 condition, the root biomass in InterPlants 2023, 12, 2195 4 of 16 was signiﬁcantly higher than in Intra- under P0 and P15 conditions; with M+ treatment, the root biomass in Intra- was remarkably higher than in Inter- under P0 and P25 conditions (Figure 2a).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"386","37299174","","biomass",2,"","For native E. lindleyanum with M−and M+ treatments, the root biomass in Inter- was remarkably higher than in Intra- under three P addition conditions (Figure 2b).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"387","37299174","competition","biomass",2,"","For alien E. adenophorum with M−and M+ treatments, the root biomass under the P25 condition was higher than under the P0 and P15 conditions in Intra- and Inter- competition (Figure 2a).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"388","37299174","competition","biomass",2,"","For native E. lindleyanum with M+ treatment, the root biomass under the P15 condition was remarkably lower than under the P0 and P25 conditions in Intra- and Inter- competition (Figure 2b).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"389","37299174","competition","biomass",2,"","Under three P addition conditions, AMF promoted  the root biomass of the two species under Intra- and Inter- competition (Figure 2a,b).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"390","37299174","treatment","biomass",2,"","For  alien E. adenophorum with M- treatment, contrary to the P25 condition, the root biomass in  Inter- was significantly higher than in Intra- under P0 and P15 conditions; with M+ treatment, the root biomass in Intra- was remarkably higher than in Inter- under P0 and P25  conditions (Figure 2a).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"391","37299174","treatment","biomass",2,"","For  alien E. adenophorum with M- treatment, contrary to the P25 condition, the root biomass in  Inter- was significantly higher than in Intra- under P0 and P15 conditions; with M+ treatment, the root biomass in Intra- was remarkably higher than in Inter- under P0 and P25  conditions (Figure 2a).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"392","37299174","","biomass",2,"","For native E. lindleyanum with M- and M+ treatments, the root biomass in Inter- was remarkably higher than in Intra- under three P addition conditions  (Figure 2b).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"393","37299174","competition","biomass",2,"","For alien E. adenophorum with M- and M+ treatments, the root biomass under  the P25 condition was higher than under the P0 and P15 conditions in Intra- and Inter- competition (Figure 2a).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"394","37299174","competition","biomass",2,"","For native E. lindleyanum with M+ treatment, the root biomass under  the P15 condition was remarkably lower than under the P0 and P25 conditions in Intra- and  Inter- competition (Figure 2b).",0,"10.3390/plants12112195","","","arbuscular mycorrhizal fungi (AMF); AMF inoculation","","","","Eupatorium lindleyanum; plant Eupatorium adenophorum lindleyanum; Eupatorium adenophorum","",""
"395","30856237","","biomass",1,"","On average, the above- and belowground biomass of the mixture were much greater than those of the faba bean monocrop and similar to those of the wheat monocrop (Table 1).",0,"10.1371/journal.pone.0213672","","","Forest Sciences; Abstract Arbuscular mycorrhizal fungi (AMF); arbuscular mycorrhizal fungi","","pots","intercropping; mixture sole crops; agricultural","wheat bean Durum; bean; wheat; University of; Salvatore Lima; faba; wheat Durum; faba bean","","Italy Angelo; Italy"
"396","34576699.10","three inoculation","dry weight",1,"","Amplicon sequencing RDA demonstrated clear effect of RU47 inoculation along the first axis explaining about 24% of the variance, positively correlating with microbial biomass (total PLFA) and PA, which, in turn were positively correlated with plant’s P uptake, despite weak linkage to shoot biomass (Fig. While OTU cluster of the P-fertilized treatment was positively correlated with plant’s P uptake and shoot biomass, this treatment was mainly characterized by molar C:P ratio in microbial biomass as well as activities of soil enzymes involved in the C cycle (β-D-glucosidase, β-D-xylosidase; Fig. Bacterial mix cluster showed highly positive correlation with the leaf discoloration, N pool, and pH, while plant’s P uptake, shoot biomass, and molar C:P ratio determined in bulk soil’s microbial biomass were correlated negatively (Fig. 1 Tomato shoot biomass (dry weight) and plant-bound P of one optimally P-fertilized, noninoculation (P-fertilized) and three inoculation treatments using unselectively cultivated soil bacteria (bacterial mix), heat treated RU47 (HT-RU47), or viable RU47 (RU47) cells.",0,"10.1007/s11104-017-3528-y","","",NA,NA,NA,NA,NA,NA,NA
"397","34576699.10","inoculations","biomass",2,"","Microbial-bound C and P To determine microbial biomass C (Cmic) the chloroform fumigation extraction method (Vance et al. The estimation of microbial biomass P (Pmic) was done by liquid fumigation extraction with anion-exchange resin membranes (Kouno et al. Results Plant growth and soil nutrients In comparison to the bacterial mix treatment, inoculations with RU47 or HT-RU47 cells resulted in significantly enhanced plant growth, as shown by higher stem diameter, leaf number (Table 2), and shoot biomass (Fig. However, NO3 −concentrations were negatively correlated with shoot biomass (Pearson’s r = −0.71; p < 0.05).",0,"10.1007/s11104-017-3528-y","","",NA,NA,NA,NA,NA,NA,NA
